ID,LCLAS_NM,MLSFC_NM,FCLTY_NM,CTPRVN_NM,SIGNGU_NM,LEGALDONG_CD,LEGALDONG_NM,ADSTRD_CD,ADSTRD_NM,RDNMADR_CD,RDNMADR_NM,ZIP_NO,GID_CD,FCLTY_LO,FCLTY_LA,OPMTN_PLACE_NM,FSTVL_BEGIN_DE,FSTVL_END_DE,FSTVL_CN,MNNST_NM,AUSPC_INSTT_NM,SUPRT_INSTT_NM,TEL_NO,HMPG_ADDR,RELATE_INFO_CN,데이터기준일자,PROVD_INSTT_CD,PROVD_INSTT_NM,LAST_CHG_DE,ORIGIN_NM,FILE_NM,BASE_DE
KC488PO22N000484,행사,행사,와룡문화제,경상남도,사천시,4824033032,용현면 덕곡리,4824033000,용현면,4.82E+11,경상남도 사천시 용현면 시청로 77,52539,라라514677,128.0642075,35.00361954,경상남도 사천시청 노을광장 일원,2022-01-01,2022-01-01,현종 일대기존+역사야외극+사주천년의 등(燈)전시+왕 드론 라이트쇼+사천 로드 퍼레이드+문화퍼레이드+고려촌 저잣거리+배방사ㆍ고자봉 문화순례투어,(재)사천문화재단,경상남도 사천시청,농협 사천시지부+한국남동발전+한국항공우주산업주식회사+BAT 코리아+한전ICPS주식회사+design made,055-835-6492,www.sccf.or.kr,주민복지박람회+구암제,2022-12-01,5340000,경상남도 사천시,20221201,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20221201
KC488PO22N000485,행사,행사,해맞이 행사,,,,,,,,,,라마977665,128.5827398,35.89094921,오봉산 등,2022-01-01,2022-01-01,"새해 소원빌기 행사+새해안녕기원행사,해맞이공연+먹거리제공 등",대구광역시 북구청 문화예술과,공모사업,,053-665-2795,,,2022-12-01,3450000,대구광역시 북구,20221201,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20221201
KC488PO22N000486,행사,행사,금호강 정월대보름축제,,,,,,,,,,라마996686,128.6039524,35.90943011,산격대교 하단,2022-02-15,2022-02-15,달집태우기+달맞이 행사 등,대구광역시 북구청 문화예술과,공모사업,,053-665-2172,,매년 정월대보름,2022-12-01,3450000,대구광역시 북구,20221201,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20221201
KC488PO22N000487,행사,행사,금호강 바람소리길축제,,,,,,,,,,라마996686,128.6039524,35.90943011,산격대교 하단,2022-09-24,2022-09-25,수상프로그램+체험+공연 등,대구광역시 북구청 문화예술과,행복북구문화재단,,053-665-2172,,,2022-12-01,3450000,대구광역시 북구,20221201,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20221201
KC488PO22N000488,행사,행사,대구 북구 떡볶이 페스티벌,,,,,,,,,,라마980657,128.5861543,35.88301935,고성동 일대,2022-05-27,2022-05-28,떡볶이 페스티벌,대구광역시 북구청 문화예술과,대구광역시 북구청 문화예술과,,053-665-2172,,매년 여름,2022-12-01,3450000,대구광역시 북구,20221201,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20221201
KC488PO22N000489,행사,행사,봉화은어축제,,,,,,,,,,마바103776,128.7379707,36.89039738,경상북도 봉화군 봉화읍 내성천 일원,2022-07-30,2022-08-07,은어반두잡이+맨손잡이 체험 등,(재)봉화축제관광재단,경상북도 봉화군청,,054-674-3053,https://bhftf.co.kr:8091/,분천산타마을+봉화은어축제,2022-12-17,5240000,경상북도 봉화군,20221217,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20221217
KC488PO22N000490,행사,행사,봉화송이축제,,,,,,,,,,마바103776,128.7379707,36.89039738,경상북도 봉화군 봉화읍 내성천 일원,2022-09-30,2022-10-03,송이채취+시식회 등,(재)봉화축제관광재단,경상북도 봉화군청,,054-674-3053,https://bhftf.co.kr:8091/,분천산타마을+봉화송이축제,2022-12-17,5240000,경상북도 봉화군,20221217,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20221217
KC488PO22N000491,행사,행사,의령 리치리치 페스티벌,경상남도,의령군,4872025021,의령읍 서동리,4872025000,의령읍,4.87E+11,경상남도 의령군 의령읍 의병로8길 44,52151,라마687024,128.256499,35.315549,서동생활공원 등 관내 일원,2022-10-28,2022-10-30,개막식+메인프로그램+상설프로그램등,의령 리치리치 페스티벌 추진위원회,의령 리치리치 페스티벌 추진위원회,경상남도 의령군청 + 의령군의회,055-570-2542,,,2022-12-13,5390000,경상남도 의령군,20221213,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20221213
KC488PO22N000492,행사,행사,제13회 오산 독산성 문화제,,,,,,,,,,다사599082,127.0489504,37.17234844,독산성 세마대지+고인돌 공원 등,2022-10-15,2022-10-16,독산성의 역사적 배경인 권율장군 지혜의 승전을 기념하는 오산시 대표문화제,경기도 오산시청,오산문화재단,,031-379-9924,https://www.doksanseong.kr/,,2022-12-01,4000000,경기도 오산시,20221201,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20221201
KC488PO22N000493,행사,행사,INK 콘서트,인천광역시,연수구,2818510600,송도동,2818582000,송도1동,2.82E+11,인천광역시 연수구 센트럴로 123(송도동),21998,다사244323,126.6461915,37.3875898,인천문학경기장 주경기장,2022-10-01,2022-10-01,국내 정상급 K-POP 아티스트의 온.오프라인 콘서트,인천관광공사,인천광역시,,,,,2022-11-30,6280000,인천광역시,20221130,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20221130
KC488PO22N000494,행사,행사,인천펜타포트 음악축제,인천광역시,연수구,2818510600,송도동,2818583000,송도2동,2.82E+11,인천광역시 연수구 센트럴로 350,22005,다사232344,126.6327881,37.4055914,송도달빛축제공원,2022-08-05,2022-08-07,국내·외 아티스트 콘서트,인천관광공사+㈜경기일보,인천광역시,문화체육관광부+한국관광공사,,https://pentaport.co.kr/,,2022-11-30,6280000,인천광역시,20221130,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20221130
KC488PO22N000495,행사,행사,인천연등축제,인천광역시,남동구,,,,,,"인천광역시 남동구 정각로 29, 인천 연수구 센트럴로 123 송도컨벤시아",21554,,126.7062847,37.4561105,인천애뜰광장 및 송도컨벤시아,2022-04-22,2022-05-13,봉축탑 점등·전시 등,인천불교총연합회,인천불교총연합회,인천광역시,,,,2022-11-30,6280000,인천광역시,20221130,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20221130
KC488PO22N000496,행사,행사,인천산사음악회,인천광역시,연수구,2818510100,옥련동,2818563000,옥련1동,,"인천광역시 연수구 옥련동 348-196, 인천 미추홀구 매소홀로561번길 26-93",21941,다사255361,126.6584238,37.4216351,호불사+수미정사,2022-05-15,2022-10-30,힐링음악회,인천불교총연합회,인천불교총연합회,인천광역시,,,,2022-11-30,6280000,인천광역시,20221130,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20221130
KC488PO22N000497,행사,행사,부활절 시민문화축제,인천광역시,연수구,2818510600,송도동,2818583000,송도2동,2.82E+11,인천광역시 연수구 컨벤시아대로 160,22004,다사241327,126.6435669,37.390362,송도센트럴파크 UN광장,2022-05-21,2022-05-21,부활축화음악공연+사랑나눔행사,인천기독교총연합회,인천기독교총연합회,인천광역시,,,,2022-11-30,6280000,인천광역시,20221130,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20221130
KC488PO22N000498,행사,행사,성탄트리점등 시민문화축제,,,,,,,,미정,,,,,미정,2022-11-01,2022-12-31,성탄트리점등식 및 사랑나눔행사,인천기독교총연합회,인천기독교총연합회,인천광역시,,,,2022-11-30,6280000,인천광역시,20221130,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20221130
KC488PO22N000499,행사,행사,바다의 별 문화축제,인천광역시,중구,2811014700,운서동,2811062800,운서동,2.81E+11,"인천광역시 중구 흰바위로 14, 인천광역시 연수구 아트센터대로 222",22370,다사103440,126.4864378,37.491026,인천천주교구청+송도아트센터,2022-09-27,2022-10-30,천주교인천교구 61주년 기념전시회+ 이승훈 역사문화체험관 건립기념 음악회,천주교 인천교구,천주교 인천교구,인천광역시,,,,2022-11-30,6280000,인천광역시,20221130,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20221130
KC488PO22N000500,행사,행사,삼랑성 역사문화축제,인천광역시,강화군,2871033021,길상면 온수리,2871033000,길상면,2.87E+11,인천광역시 강화군 길상면 전등사로 37-41,23050,다사104596,126.4847067,37.631883,강화 전등사 경내,2022-10-01,2022-10-30,다례재+영산대제+가을음악회 등,삼랑성역사문화축제 조직위원회,삼랑성역사문화축제 조직위원회,인천광역시,,,,2022-11-30,6280000,인천광역시,20221130,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20221130
KC488PO22N000501,행사,행사,인천생활문화축제,인천광역시,중구,2811010500,해안동1가,2811053000,신포동,2.81E+11,인천광역시 중구 제물량로218번길 3,22314,다사222418,126.6201577,37.4728142,인천아트플랫폼 일원,2022-10-15,2022-10-15,생활문화동아리 공연·체험·전시,㈜문화바람,인천광역시,,,,,2022-11-30,6280000,인천광역시,20221130,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20221130
KC488PO22N000502,행사,행사,단종문화제,강원도,영월군,4275025021,영월읍 영흥리,4275025000,영월읍,4.28E+11,강원도 영월군 영월읍 단종로 24,26227,라사859101,128.4681825,37.18609549,장릉 및 영월읍 일원,2022-04-29,2022-05-01,조신시대국장재현+정순왕후선발대회+야간칡줄다리기,영월문화재단,강원도 영월군,문화체육관광부+강원도+강원랜드,033-375-6353,http://www.ywcf.com/,장릉+청령포+단종+동강둔치+국장,2022-06-15,4270000,강원도 영월군,20220615,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220615
KC488PO22N000503,행사,행사,동강국제사진제,강원도,영월군,4275025022,영월읍 하송리,4275025000,영월읍,4.28E+11,강원도 영월군 영월읍 영월로 1909-10,26235,라사853096,128.4615511,37.18193994,동강사진박물관,2022-07-22,2022-10-09,동강사진상+워크숍+사진예술전시,영월문화재단,강원도 영월군,강원도,033-375-6353,http://www.ywcf.com/,동강사진상+워크숍+사진예술전시,2022-06-15,4270000,강원도 영월군,20220615,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220615
KC488PO22N000504,행사,행사,김삿갓문화제,강원도,영월군,4275032527,김삿갓면 와석리,4275032500,김삿갓면,4.28E+11,강원도 영월군 김삿갓면 김삿갓로 216-22,26246,라바979984,128.6017366,37.07949201,김삿갓유적지 일원,2022-09-23,2022-09-25,조선시대영월과거대전+백일장+김삿갓해학의길걷기,영월문화재단,강원도 영월군,강원도+강원랜드,033-375-6353,http://www.ywcf.com/,김삿갓문학관+MTB라이딩+김삿갓계곡+전국휘호대회,2022-06-15,4270000,강원도 영월군,20220615,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220615
KC488PO22N000505,행사,행사,2016 대가야체험축제,경상북도,고령군,4783025326,대가야읍 지산리,4783025300,대가야읍,4.78E+11,경상북도 고령군 대가야읍 대가야로 1216,40140,라마687473,128.259677,35.72008225,"대가야박물관, 대가야역사테마관광지, 대가야문화누리, 관내 일원",2016-04-07,2016-04-10,"36개 체험프로그램, 이조년 전국백일장 등 연계행사, 대가야박물관 기획특별전 등 부대행사, 역사재현극 등",사)대가야체험축제추진위원회,고령군,"문화체육관광부, 경상북도, 경상북도교육청, 한국문화원연합회, 가야문화권지역발전협의회 14개시군, 자매결연기관, 경상북도관광협회, 농협중앙회, 대구은행",054-950-6424,http://fest.daegaya.net,,2021-10-21,5200000,경상북도 고령군,20211021,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20211021
KC488PO22N000506,행사,행사,동성로축제,대구광역시,중구,2711012300,동성로2가,2711056500,성내1동,2.71E+11,대구광역시 중구 동성로28,41938,라마988641,128.5954708,35.8692058,동성로 야외무대,2017-05-12,2017-05-14,개막식+ 동성로가요제+ 커버댄스+ DJ페스티벌,사)달성문화선양회,사)달성문화선양회,대구광역시+대구광역시 중구,053-661-2177,,,2022-06-10,3410000,대구광역시 중구,20220610,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220610
KC488PO22N000507,행사,행사,동성로축제,대구광역시,중구,2711012300,동성로2가,2711056500,성내1동,2.71E+11,대구광역시 중구 동성로28,41938,라마988641,128.5954708,35.8692058,동성로 야외무대,2018-05-11,2018-05-13,개막식+ 동성로가요제+ 커버댄스+ DJ페스티벌,사)달성문화선양회,사)달성문화선양회,대구광역시+대구광역시 중구,053-661-2177,,,2022-06-10,3410000,대구광역시 중구,20220610,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220610
KC488PO22N000508,행사,행사,동성로축제,대구광역시,중구,2711012300,동성로2가,2711056500,성내1동,2.71E+11,대구광역시 중구 동성로28,41938,라마988641,128.5954708,35.8692058,동성로 야외무대,2019-05-10,2019-05-12,개막식+ 동성로가요제+ 커버댄스+ DJ페스티벌,사)달성문화선양회,사)달성문화선양회,대구광역시+대구광역시 중구,053-661-2177,,,2022-06-10,3410000,대구광역시 중구,20220610,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220610
KC488PO22N000509,행사,행사,제31회 동성로축제,대구광역시,중구,2711012300,동성로2가,2711056500,성내1동,2.71E+11,대구광역시 중구 동성로28,41938,라마988641,128.5954708,35.8692058,동성로 야외무대,2020-10-23,2020-10-25,비대면 온라인 축제 개최+  동성로가요제+댄스대회+먹방대회+패션쇼외 SNS이벤트(부르GO+ 춤추GO+ 먹GO+입GO 4가지 대회로 구성)+ 축제기간 동성로 일원 4곳  LED전광판 축제영상 송출,사)달성문화선양회,사)달성문화선양회,대구광역시+대구광역시 중구,053-661-2177,,,2022-06-10,3410000,대구광역시 중구,20220610,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220610
KC488PO22N000510,행사,행사,제32회 동성로축제,대구광역시,중구,2711012300,동성로2가,2711056500,성내1동,2.71E+11,대구광역시 중구 동성로28,41938,라마988641,128.5954708,35.8692058,동성로 야외무대,2021-10-15,2021-10-17,비대면 온라인 축제 개최+ 메타버스 비대면 가요제+ 메타버스 비대면 패션쇼+ 동성로 매장 연계 라이브 커머스,사)달성문화선양회,사)달성문화선양회,대구광역시+대구광역시 중구,053-661-2177,,,2022-06-10,3410000,대구광역시 중구,20220610,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220610
KC488PO22N000511,행사,행사,대구화교중화문화축제,대구광역시,중구,2711011400,종로2가,2711057500,성내2동,2.71E+11,대구광역시 중구 중앙대로79길 31 (종로2가),41935,라마985641,128.5920612,35.86904475,종로 화교소학교 및 화교거리,2011-08-30,2011-08-31,무대행사 및 거리행사+ 전시행사 등,대구화교협회,대구화교협회,대구광역시+대구광역시 중구,053-661-2177,,,2022-06-10,3410000,대구광역시 중구,20220610,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220610
KC488PO22N000512,행사,행사,대구화교중화문화축제,대구광역시,중구,2711011400,종로2가,2711057500,성내2동,2.71E+11,대구광역시 중구 중앙대로79길 31 (종로2가),41935,라마985641,128.5920612,35.86904475,종로 화교소학교 및 화교거리,2012-10-13,2012-10-13,무대행사 및 거리행사+ 전시행사 등,대구화교협회,대구화교협회,대구광역시+대구광역시 중구,053-661-2177,,,2022-06-10,3410000,대구광역시 중구,20220610,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220610
KC488PO22N000513,행사,행사,대구화교중화문화축제,대구광역시,중구,2711011400,종로2가,2711057500,성내2동,2.71E+11,대구광역시 중구 중앙대로79길 31 (종로2가),41935,라마985641,128.5920612,35.86904475,종로 화교소학교 및 화교거리,2013-10-18,2013-10-18,무대행사 및 거리행사+ 전시행사 등,대구화교협회,대구화교협회,대구광역시+대구광역시 중구,053-661-2177,,,2022-06-10,3410000,대구광역시 중구,20220610,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220610
KC488PO22N000514,행사,행사,대구화교중화문화축제,대구광역시,중구,2711011400,종로2가,2711057500,성내2동,2.71E+11,대구광역시 중구 중앙대로79길 31 (종로2가),41935,라마985641,128.5920612,35.86904475,종로 화교소학교 및 화교거리,2014-10-04,2014-10-05,무대행사 및 거리행사+ 전시행사 등,대구화교협회,대구화교협회,대구광역시+대구광역시 중구,053-661-2177,,,2022-06-10,3410000,대구광역시 중구,20220610,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220610
