ID,LCLAS_NM,MLSFC_NM,FCLTY_NM,CTPRVN_NM,SIGNGU_NM,LEGALDONG_CD,LEGALDONG_NM,ADSTRD_CD,ADSTRD_NM,RDNMADR_CD,RDNMADR_NM,ZIP_NO,GID_CD,FCLTY_LO,FCLTY_LA,OPMTN_PLACE_NM,FSTVL_BEGIN_DE,FSTVL_END_DE,FSTVL_CN,MNNST_NM,AUSPC_INSTT_NM,SUPRT_INSTT_NM,TEL_NO,HMPG_ADDR,RELATE_INFO_CN,데이터기준일자,PROVD_INSTT_CD,PROVD_INSTT_NM,LAST_CHG_DE,ORIGIN_NM,FILE_NM,BASE_DE
KC488PO22N000292,행사,행사,체험문화축제,경기도,이천시,4150031029,신둔면 고척리,4150031000,신둔면,4.15E+11,경기도 이천시 신둔면 도자예술로5번길 109,17306,다사898215,127.385686,37.29309775,예스파크,2022-10-15,2022-10-16,음식만들기+공예체험+스포츠 놀이체험,(사)이천농촌나드리,경기도 이천시,경기도 이천시,031-636-2723,http://www.2000green.com,예스파크+이천농촌나드리,2022-09-20,4070000,경기도 이천시,20220920,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220920
KC488PO22N000293,행사,행사,사하예술제,부산광역시,사하구,2638010300,하단동,2638056200,하단2동,2.64E+11,부산광역시 사하구 낙동남로1233번길 25,49300,마라316803,128.9449571,35.110059,을숙도문화회관 일원,2022-09-23,2022-09-29,전시+공연+체험프로그램+연계 행사 등,사하구,사하구,,051-220-4062,https://www.saha.go.kr/tour/contents.do?mId=0202020000,,2022-09-20,3340000,부산광역시 사하구,20220920,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220920
KC488PO22N000294,행사,행사,제26회 홍천찰옥수수축제,,,,,,,,,,,,,홍천강둔치주차장,2022-07-29,2022-07-31,홍천찰옥수수 판매 및 공연+이벤트+체험 등,(재)홍천문화재단+홍천농협,강원도 홍천군청,홍천군의회+홍천경찰서+홍천소방서,033-439-5853,홍천명품농산물축제.kr,,2022-09-16,4250000,강원도 홍천군,20220916,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220916
KC488PO22N000295,행사,행사,제6회 홍천강 별빛음악 맥주축제,,,,,,,,,,,,,도시산림공원 토리숲,2022-08-03,2022-08-07,맥주판매 및 공연+이벤트+체험 등,(재)홍천문화재단,강원도 홍천군청,홍천군의회+홍천경찰서+홍천소방서+하이트진로,033-439-5853,hccf.or.kr,,2022-09-16,4250000,강원도 홍천군,20220916,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220916
KC488PO22N000296,행사,행사,"제20회 강원홍천 인삼, 한우 명품축제",,,,,,,,,,,,,도시산림공원 토리숲,2022-09-30,2022-10-03,인삼한우 판매 및 공연+이벤트+체험 등,(재)홍천문화재단+강원인삼농협+홍천축산업협동조합,강원도 홍천군청,홍천군의회+홍천경찰서+홍천소방서,033-439-5853,홍천명품농산물축제.kr,,2022-09-16,4250000,강원도 홍천군,20220916,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220916
KC488PO22N000297,행사,행사,달성토성마을축제,대구광역시,서구,2717010200,비산동,2717056500,비산2.3동,2.72E+11,대구광역시 서구 국채보상로 81길 43,41797,라마970648,128.5747396,35.8758308,달성토성 둘레길,2021-04-24,2021-04-24,우리마을 소개+ 체험 전시마당+ 문화공연 등,달성토성마을골목축제 조직위원회,달성토성마을골목축제 조직위원회,대구광역시 서구청,053-663-2181,http://www.dgs.go.kr/tour/,,2022-09-20,3430000,대구광역시 서구,20220920,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220920
KC488PO22N000298,행사,행사,청소년 문화 예술의 밤 흥선비긴어게인,경기도,의정부시,4115010100,의정부동,4115052000,의정부2동,4.12E+11,경기도 의정부시 시민로19번길 13,11623,다사590711,127.0357766,37.7386919,평화의광장,2022-04-09,2022-10-01,청소년 버스킹+체험부스 및 플리마켓+토크쇼,흥선청소년문화의집,흥선청소년문화의집,,031-828-9593,,,2022-08-26,3820000,경기도 의정부시,20220826,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220826
KC488PO22N000299,행사,행사,마산만날제,경상남도,창원시,4812513400,월영동,4812554000,문화동,,경상남도 창원시 마산합포구 만날고개1길 60-7,51757,라라955882,128.549474,35.185184,만날공원,2022-09-11,2022-09-13,개막식+당산제,마산예총+마산만날제운영위원회,마산예총,,,,,2022-11-24,5670000,경상남도 창원시,20221124,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20221124
KC488PO22N000300,행사,행사,의정부시 청소년 진로페스티벌,경기도,의정부시,4115010100,의정부동,4115052000,의정부2동,4.12E+11,경기도 의정부시 의정로 27,11622,다사589707,127.0338894,37.73517724,의정부시청소년수련관,2022-05-16,2022-05-20,직업인+학과 소개 및 E-sports 대회 셀프 뷰티등,의정부시청소년수련관,의정부시청소년재단,,031-828-9557,,,2022-08-26,3820000,경기도 의정부시,20220826,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220826
KC488PO22N000301,행사,행사,의정부시 청소년 행복주간  [명사특강 ],경기도,의정부시,4115010100,의정부동,4115052000,의정부2동,4.12E+11,경기도 의정부시 의정로 27,11622,다사589707,127.0338894,37.73517724,의정부시청소년수련관,2022-05-21,2022-05-21,권용실교수 자녀와 함께 행복해 지는 방법,의정부시청소년상담복지센터,의정부시청소년재단,,031-828-9562,,,2022-08-26,3820000,경기도 의정부시,20220826,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220826
KC488PO22N000302,행사,행사,청소년 행복 주간 및 청소년의 날,경기도,의정부시,4115010100,의정부동,4115052000,의정부2동,4.12E+11,경기도 의정부시 의정로27,11622,다사589707,127.0338894,37.73517724,의정부시청소년수련관,2022-05-23,2022-05-28,상시 체험프로그램+마을축제+다양한 청소년 할인혜택 제공 등,의정부시청소년재단,의정부시청소년재단,,031-820-9515,,,2022-08-26,3820000,경기도 의정부시,20220826,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220826
KC488PO22N000303,행사,행사,청소년 행복주간 지역마을축제(동부권역),경기도,의정부시,4115010400,신곡동,4115056800,신곡2동,4.12E+11,경기도 의정부시 장곡로 551,11777,다사615722,127.0637621,37.7488377,부용천(동오역~새말교),2022-05-24,2022-05-24,청소년 유관기관 부스 및 체험 프로그램 운영,새말청소년문화의집,새말청소년문화의집,,031-828-9583,,,2022-08-26,3820000,경기도 의정부시,20220826,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220826
KC488PO22N000304,행사,행사,의정부시 청소년 행복주간  [가족뮤지컬 ],경기도,의정부시,4115010100,의정부동,4115052000,의정부2동,4.12E+11,경기도 의정부시 의정로 27,11622,다사589707,127.0338894,37.73517724,의정부시청소년수련관,2022-05-25,2022-05-25,가족뮤지컬- 사람은 무엇으로 사는가?,의정부시청소년상담복지센터,의정부시청소년재단,,031-828-9562,,,2022-08-26,3820000,경기도 의정부시,20220826,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220826
KC488PO22N000305,행사,행사,청소년 행복주간 지역마을축제,경기도,의정부시,4115010100,의정부동,4115052000,의정부2동,4.12E+11,경기도 의정부시 의정로80번길 18,11623,다사591712,127.0358325,37.73969683,의정부예총,2022-05-26,2022-05-26,청소년 체험부스+청소년 공연,흥선청소년문화의집,흥선청소년문화의집,,031-828-9593,,,2022-08-26,3820000,경기도 의정부시,20220826,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220826
KC488PO22N000306,행사,행사,청소년안전망 페스티발,경기도,의정부시,4115010100,의정부동,4115051000,의정부1동,4.12E+11,경기도 의정부시 시민로 지하 100,11696,다사601711,127.0475838,37.73924561,의정부시 행복로,2022-05-27,2022-05-27,기념식+문화공연+부스운영+체험 전시,의정부시청소년상담복지센터,의정부시청소년재단,,031-828-9563,,,2022-08-26,3820000,경기도 의정부시,20220826,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220826
KC488PO22N000307,행사,행사,청소년이 빛나는 밤,경기도,의정부시,4115010900,금오동,4115058000,자금동,4.12E+11,경기도 의정부시 새말로 38,11752,다사616724,127.0643941,37.75107491,의정부시 천보문화공원,2022-05-27,2022-05-27,청소년 버스킹+소통이벤트+친환경음료부스,새말청소년문화의집,새말청소년문화의집,,031-828-9585,,,2022-08-26,3820000,경기도 의정부시,20220826,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220826
KC488PO22N000308,행사,행사,청소년 Party,경기도,의정부시,4115010100,의정부동,4115052000,의정부2동,4.12E+11,경기도 의정부시 의정로 27,11622,다사589707,127.0338894,37.73517724,의정부시청소년수련관,2022-05-28,2022-05-28,전문공연팀 축하공연+청소년 동아리 공연 등,의정부시청소년수련관,의정부시청소년재단,,031-828-9545,,,2022-08-26,3820000,경기도 의정부시,20220826,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220826
KC488PO22N000309,행사,행사,청소년 종합예술제 끼자랑꿈자랑 경연대회,경기도,의정부시,4115010100,의정부동,4115052000,의정부2동,4.12E+11,경기도 의정부시 의정로 27,11622,다사589707,127.0338894,37.73517724,의정부시청소년수련관,2022-07-13,2022-07-15,4개부문 18개종목 경연대회 운영,의정부시청소년수련관,경기도청+경기도 의정부시청,,031-828-9542,,,2022-08-26,3820000,경기도 의정부시,20220826,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220826
KC488PO22N000310,행사,행사,청소년이 빛나는 밤,경기도,의정부시,4115010900,금오동,4115058000,자금동,4.12E+11,경기도 의정부시 새말로 40,11752,다사616724,127.0640951,37.75117012,새말청소년문화의집 문화관,2022-07-30,2022-07-30,청소년 버스킹+소통이벤트+친환경음료부스,새말청소년문화의집,새말청소년문화의집,,031-828-9585,,,2022-08-26,3820000,경기도 의정부시,20220826,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220826
KC488PO22N000311,행사,행사,청소년 스트레스 해소방안 탐색축제 (스트레스 팡팡),경기도,의정부시,4115010900,금오동,4115058000,자금동,4.12E+11,경기도 의정부시 새말로 38,11752,다사616724,127.0643941,37.75107491,의정부시 천보문화공원,2022-09-03,2022-09-03,자기성격유형알기+다양한 스트레스 해소방안 탐색부스 운영 등,새말청소년문화의집,새말청소년문화의집,,031-828-9585,,,2022-08-26,3820000,경기도 의정부시,20220826,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220826
KC488PO22N000312,행사,행사,전국청소년댄스페스티벌 꿈을 향한 무승부,경기도,의정부시,4115010100,의정부동,4115052000,의정부2동,4.12E+11,경기도 의정부시 의정로 27,11622,다사589707,127.0338894,37.73517724,의정부시청소년수련관,2022-09-17,2022-09-17,퍼포먼스 댄스경연대회 및 축하공연 등,의정부시청소년수련관+기호일보,의정부시청소년재단,,031-828-9544,,,2022-08-26,3820000,경기도 의정부시,20220826,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220826
KC488PO22N000313,행사,행사,청소년 종합예술제 끼자랑꿈자랑 한마당 축제,경기도,의정부시,4115010100,의정부동,4115052000,의정부2동,4.12E+11,경기도 의정부시 의정로 27,11622,다사589707,127.0338894,37.73517724,의정부시청소년수련관,2022-09-24,2022-09-24,청소년 종합예술제 우수 청소년 공연마당,의정부시청소년수련관,경기도 의정부시청,,031-828-9542,,,2022-08-26,3820000,경기도 의정부시,20220826,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220826
KC488PO22N000314,행사,행사,의정부혁신교육지구시즌Ⅲ 학생주도동아리지원사업 지니어스 마을연합축제,경기도,의정부시,4115010100,의정부동,4115052000,의정부2동,4.12E+11,경기도 의정부시 의정로27,11622,다사589707,127.0338894,37.73517724,의정부시청소년수련관,2022-10-01,2022-09-24,마을 내 학생주도동아리 교류 축제,의정부시청소년재단,의정부시청소년재단,,031-820-0267,,,2022-08-26,3820000,경기도 의정부시,20220826,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220826
KC488PO22N000315,행사,행사,의정부 청소년 영화제,경기도,의정부시,4115010100,의정부동,4115052000,의정부2동,4.12E+11,경기도 의정부시 의정로 27,11622,다사589707,127.0338894,37.73517724,의정부시청소년수련관,2022-11-05,2022-11-05,청소년 영화 상영 및 시상식,의정부시청소년수련관,의정부시청소년재단,,031-828-9557,https://uyff.modoo.at/?link=9150i9wb,영화인과의 대화+레드카펫+포토행사,2022-08-26,3820000,경기도 의정부시,20220826,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220826
KC488PO22N000316,행사,행사,청소년이 빛나는 밤,경기도,의정부시,4115010900,금오동,4115058000,자금동,4.12E+11,경기도 의정부시 새말로 40,11752,다사616724,127.0640951,37.75117012,새말청소년문화의집 문화관,2022-11-12,2022-11-12,청소년 버스킹+소통이벤트+친환경음료부스,새말청소년문화의집,새말청소년문화의집,,031-828-9585,,,2022-08-26,3820000,경기도 의정부시,20220826,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220826
KC488PO22N000317,행사,행사,청소년 푸른별 콘서트,경기도,의정부시,4115010100,의정부동,4115052000,의정부2동,4.12E+11,경기도 의정부시 의정로 27,11622,다사589707,127.0338894,37.73517724,의정부시청소년수련관,2022-12-01,2022-12-01,청소년 동아리 공연 및 인기가수 축하공연,의정부시청소년재단+경인일보,경기도 의정부시청,,031-828-9542,,,2022-08-26,3820000,경기도 의정부시,20220826,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220826
KC488PO22N000318,행사,행사,풍암골 신암마을 당산제,,,,,,,,,,다라436811,126.8815859,35.12401153,풍암 제7어린이공원내 (풍암동1129),2022-02-15,2022-02-15,(코로나19로 인한 취소) 민속고유 명절인 대보름을 맞이하여 사라져가는 전통세시풍속인 당산제를 재현하여 지역 주민들의 평안과 발전 및 풍요다산을 기원,광주광역시 서구,미정,광주광역시,062-350-4988,https://www.seogu.gwangju.kr/menu.es?mid=a70302000000,,2022-11-29,3600000,광주광역시 서구,20221129,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20221129
KC488PO22N000319,행사,행사,서창만드리 풍년제,광주광역시,서구,2914012500,서창동,2914080000,서창동,2.91E+11,광주광역시 서구 서창발산길 10(서창동),62077,다라383793,126.8231387,35.1071746,서구 서창동 한옥문화관 일원,2022-07-21,2022-07-21,의식행사+들노래 만드리 재현+문화예술공연+전통문화 체험부스 운영 등,서창만드리보존회,광주광역시 서구,광주광역시,062-350-4988,https://www.seogu.gwangju.kr/menu.es?mid=a70302000000,,2022-11-29,3600000,광주광역시 서구,20221129,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20221129
KC488PO22N000320,행사,행사,영산강 서창들녁 억새축제,광주광역시,서구,2914012900,벽진동,2914080000,서창동,2.91E+11,광주광역시 서구 서창둑길 377 (벽진동),62076,다라388827,126.8287602,35.13849504,영산강(극락교~서창교 3.5km)일원,2022-10-13,2022-10-16,공식행사+걷기행사+생태환경콘서트+억새생태포토존+체험행사 등,광주광역시 서구,광주광역시 서구,광주광역시+광주환경공단,062-350-4792,https://www.seogu.gwangju.kr/sgfesta/,,2022-11-29,3600000,광주광역시 서구,20221129,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20221129
KC488PO22N000321,행사,행사,추억의 충장축제,광주광역시,동구,2911011800,서석동,2911065500,서남동,2.91E+11,광주광역시 동구 서남로 1(동구청),61466,다라474835,126.9230951,35.1461414,광주 동구 충장로+금남로+문화전당+예술의 거리 일원,2022-10-13,2022-10-17,충장월드퍼레이드+추억의 테마거리+추억의 가을 운동회+함게 추는 추억의 고고장 등,광주광역시 동구청,광주광역시 동구청,문화체육관광부+광주광역시,062-608-4673,http://www.donggu.kr/index.es?sid=c8,,2022-12-06,3590000,광주광역시 동구,20221206,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20221206
KC488PO22N000322,행사,행사,추억의 충장축제(버스커즈 월드컵 in 광주),광주광역시,동구,2911011800,서석동,2911065500,서남동,2.91E+11,광주광역시 동구 서남로 1(동구청),61466,다라474835,126.9230951,35.1461414,광주 동구 충장로+금남로 등 광주 일원,2022-10-08,2022-10-17,토너먼트 방식(온라인 예선을 거쳐 본선 진행)의 버스킹 공연,광주광역시 동구청,광주광역시 동구청,문화체육관광부+광주광역시,062-608-4683,http://www.buskersworldcup.com/kor/,,2022-12-06,3590000,광주광역시 동구,20221206,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20221206
KC488PO22N000323,행사,행사,청송사과축제,,,,,,,,,,마바394272,129.0554862,36.43271991,청송읍 용전천 변(현비암 일원),2022-11-09,2022-11-13,공연+경연+체험+전시+판매,청송군축제추진위원회,경상북도 청송군청,문화체육관광부+경상북도+청송군의회+청송경찰서+청송교육지원청+청송군관내농협+(사)청송사과협회+청송사과유통센터+(재)청송문화관광재단,054-870-6237,,,2022-11-24,5160000,경상북도 청송군,20221124,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20221124
